"global_step","algo: CAPQL - _step","algo: CAPQL - _step__MIN","algo: CAPQL - _step__MAX","algo: CAPQL - eval/sparsity","algo: CAPQL - eval/sparsity__MIN","algo: CAPQL - eval/sparsity__MAX"
"3530000","35643","35643","35643","47.692064859743915","1.3752430187204576","74.33992936951596"
"3540000","35744","35744","35744","85.98795853968163","2.0103229686375537","237.66078700914494"
"3550000","35845","35845","35845","45.02491573529824","1.564230593035778","121.39991657710486"
"3560000","35946","35946","35946","15.979724728647737","2.597493636133622","37.111365925623765"
"3570000","36047","36047","36047","26.87640016687085","0.3480929781757666","74.79614548499272"
"3580000","36148","36148","36148","93.30487077651013","2.5927903037454403","239.4771402528552"
"3590000","36249","36249","36249","19.951457747435693","1.9596689477673055","49.51233768047831"
"3600000","36350","36350","36350","76.97275556957837","1.3438961782145966","219.94613190332782"
"3610000","36451","36451","36451","66.58097725561966","2.8106383557797154","159.81131567968256"
"3620000","36552","36552","36552","71.51931829433116","3.638364906706078","193.5797823955658"
"3630000","36653","36653","36653","200.840617372697","1.331172561387624","592.4947566997225"
"3640000","36754","36754","36754","150.2393703875898","24.509904890136607","393.41304222023257"
"3650000","36855","36855","36855","56.51611307552423","8.185047809932142","117.06266483274618"
"3660000","36956","36956","36956","47.946753000463985","1.4509538977819239","134.34902190001984"
"3670000","37057","37057","37057","288.636718465282","4.1093021770848965","820.0418563959124"
"3680000","37158","37158","37158","42.303531487886154","26.53566377084685","59.6907623646271"
"3690000","37259","37259","37259","34.838507663635305","22.015438268907456","41.41530068707013"
"3700000","37360","37360","37360","17.794609034815224","10.908274424005638","29.934438210452754"
"3710000","37461","37461","37461","27.89862100345815","3.099190951927646","57.691695533406275"
"3720000","37562","37562","37562","21.25854816901572","17.211298282449782","23.60013124650214"
"3730000","37663","37663","37663","35.84118172661667","24.347418956354886","44.47773405666935"
"3740000","37764","37764","37764","82.03193503334865","24.86003481336162","181.06960848166202"
"3750000","37865","37865","37865","56.26304898298662","28.563011161670932","84.25008274270913"
"3760000","37966","37966","37966","61.1604210421411","14.653245598078913","103.03354017088617"
"3770000","38067","38067","38067","49.71587256491794","38.144558420143326","60.95260870324881"
"3780000","38168","38168","38168","29.76391071601272","2.6501866512300865","60.31893621481064"
"3790000","38269","38269","38269","20.10905649781711","0.5157064139633385","35.39812602251165"
"3800000","38370","38370","38370","5.724814057549955","1.6212511717987088","12.59627132720288"
"3810000","38471","38471","38471","15.402201032504733","2.6740042768480845","22.663011120487617"
"3820000","38572","38572","38572","55.06219245477477","9.841787699136525","120.64770722106647"
"3830000","38673","38673","38673","59.876478951878255","7.331294534090485","127.03936917118136"
"3840000","38774","38774","38774","27.618789202351568","1.9245761218622068","69.04870998520357"
"3850000","38875","38875","38875","15.755708290289704","2.6854684256939083","37.24995287217678"
"3860000","38976","38976","38976","4.630523915629077","1.476294758262974","8.691932830812176"
"3870000","39077","39077","39077","43.11405345410333","2.8721684381872468","118.90517828795676"
"3880000","39178","39178","39178","21.13020551448709","0","58.524503068162254"
"3890000","39279","39279","39279","21.11319444089591","0","55.3846646491334"
"3900000","39380","39380","39380","8.073494621211255","2.7064158501095115","14.013922651726089"
"3910000","39481","39481","39481","12.303523033551853","4.408601710308886","22.01504534409079"
"3920000","39582","39582","39582","60.75740194223491","4.6223744643033156","162.50286794036262"
"3930000","39683","39683","39683","18.022277901358752","3.4330684047271847","37.239737786012945"
"3940000","39784","39784","39784","58.34557643093765","2.740529070041628","139.25640025885065"
"3950000","39885","39885","39885","29.161250251468587","7.234876785083437","68.19000112764503"
"3960000","39986","39986","39986","7.219959989080633","0.886355264137999","12.848065296151246"
"3970000","40087","40087","40087","31.65843493268835","8.118216279932536","52.06977098350115"
"3980000","40188","40188","40188","12.61098992898413","5.1466764959360125","22.23354786079173"
"3990000","40289","40289","40289","54.28336440432179","6.406298204507588","122.94766397146896"
"4000000","40390","40390","40390","55.15327859481486","18.7172734483422","126.60436970895"
"4010000","40491","40491","40491","4.796386230920874","0","9.702021669606578"
"4020000","40592","40592","40592","68.63401199846437","13.529478900593393","100.12587598830436"
"4030000","40693","40693","40693","51.163101254545325","7.373958963889618","134.7214437245448"
"4040000","40794","40794","40794","8.196401653667586","0.5120652087516768","21.675850486158396"
"4050000","40895","40895","40895","37.55227152187981","7.167918546477363","73.22815666592751"
"4060000","40996","40996","40996","24.89676447127844","4.782904557072788","62.060133075116234"
"4070000","41097","41097","41097","26.64420942307868","2.016160453816729","70.8067949601937"
"4080000","41198","41198","41198","7.845602070338358","1.7392571678297002","15.011885283798902"
"4090000","41299","41299","41299","13.147717111956652","12.461629106123494","13.60336843627179"
"4100000","41400","41400","41400","17.35741786208101","5.667923158005693","28.654806342934467"
"4110000","41501","41501","41501","17.72737354923578","5.8955238852269565","25.71791273447289"
"4120000","41602","41602","41602","40.69323784604902","7.075089058179867","99.44777171868132"
"4130000","41703","41703","41703","85.89209056572513","4.965402758568679","243.97786909861225"
"4140000","41804","41804","41804","28.685212499166806","5.12545829625411","52.42552200185496"
"4150000","41905","41905","41905","11.663050148766905","9.320656547386516","16.031565169606147"
"4160000","42006","42006","42006","22.816633131621046","2.4074489447464873","51.70289470538912"
"4170000","42107","42107","42107","64.1641904455567","19.074314274249737","106.0569894675139"
"4180000","42208","42208","42208","26.174243275997423","9.932268377723789","45.994306981525156"
"4190000","42309","42309","42309","33.74034753726429","5.792744197688448","76.45240129147645"
"4200000","42410","42410","42410","44.717180860919164","10.594251888296805","108.0352453968608"
"4210000","42511","42511","42511","28.82551078256751","13.023659600323398","49.19174821308524"
"4220000","42612","42612","42612","32.23753479302102","6.616030877034653","79.9301790057914"
"4230000","42713","42713","42713","13.288579521775551","4.4654447208491455","23.775160108238765"
"4240000","42814","42814","42814","25.120611789585798","4.515286191109051","66.07616495970854"
"4250000","42915","42915","42915","22.38601622891552","13.58782904096507","38.72085844402989"
"4260000","43016","43016","43016","7.422260471182919","3.3954881930195864","10.276151285356638"
"4270000","43117","43117","43117","10.755235334078725","3.427864239146383","16.93641500994649"
"4280000","43218","43218","43218","11.822387259084508","3.7181157526909","18.822018050152252"
"4290000","43319","43319","43319","10.680261466179864","5.093774684168991","15.660325340016561"
"4300000","43420","43420","43420","9.644654672569134","8.784410636342942","11.29846030932461"
"4310000","43521","43521","43521","3.630333867809225","1.6334874440268945","7.176031059963141"
"4320000","43622","43622","43622","6.080594577297103","3.6059619099830917","8.941470751129522"
"4330000","43723","43723","43723","134.91914965019768","6.9674151342686335","388.4330252402547"
"4340000","43824","43824","43824","12.896346603443078","0","28.03820902251805"
"4350000","43925","43925","43925","70.28016113036975","13.463337156114584","163.6708579200356"
"4360000","44026","44026","44026","25.64687985993332","3.7423481699116237","66.94863869119321"
"4370000","44127","44127","44127","15.377204220830832","7.793303658054987","27.328070357735"
"4380000","44228","44228","44228","5.856642166226258","0","9.335837166261696"
"4390000","44329","44329","44329","4.766729301989174","0","7.532602032927779"
"4400000","44430","44430","44430","26.76177757533716","0","74.35255634640569"
"4410000","44531","44531","44531","147.95002826619574","23.505796670053783","378.75876253552883"
"4420000","44632","44632","44632","205.62603707971252","0.955975780207789","608.696520203827"
"4430000","44733","44733","44733","11.843953332245208","0","23.687906664490416"
"4440000","44834","44834","44834","107.84816015480867","26.212446822287088","189.48387348733024"
"4450000","44935","44935","44935","230.76927342804808","23.071648936430005","438.46689791966617"
"4460000","45036","45036","45036","259.6134734603916","44.64746436557564","474.57948255520756"
"4470000","45137","45137","45137","360.50537680995683","8.28905426389733","712.7216993560163"
"4480000","45238","45238","45238","94.71465096709875","45.3774152773516","144.05188665684588"
"4490000","45339","45339","45339","3.084460314108963","0","6.168920628217926"
"4500000","45440","45440","45440","5.101652596443004","0","10.203305192886008"
"4510000","45541","45541","45541","71.10423017830367","8.107836105996348","134.100624250611"
"4520000","45642","45642","45642","252.68119934605","11.954493981347243","493.40790471075275"
"4530000","45743","45743","45743","7.153891239698843","3.401326380952097","10.906456098445588"
"4540000","45844","45844","45844","89.61001707790793","8.932977593982814","170.28705656183303"
"4550000","45945","45945","45945","112.19742441516377","10.538562169847365","213.85628666048018"
"4560000","46046","46046","46046","460.3019301150149","8.14427295811975","912.4595872719101"
"4570000","46147","46147","46147","92.62852876000491","8.982006436100242","176.27505108390957"
"4580000","46248","46248","46248","8.48577008956815","0","16.9715401791363"
"4590000","46349","46349","46349","77.47745000887284","22.548186712711082","132.4067133050346"
"4600000","46450","46450","46450","14.78819547772126","8.517483153205031","21.05890780223749"
"4610000","46551","46551","46551","26.814739245207996","3.315826967604514","50.313651522811476"
"4620000","46652","46652","46652","66.79350312847217","31.2446607100486","102.34234554689574"
"4630000","46753","46753","46753","51.700467319303065","46.64536918033835","56.75556545826778"
"4640000","46854","46854","46854","97.60169913474398","8.241714304482121","186.96168396500585"
"4650000","46955","46955","46955","37.39536659684876","14.955907400164522","59.83482579353299"
"4660000","47056","47056","47056","3.6803287775458426","0","7.360657555091685"
"4670000","47157","47157","47157","24.968596245023953","20.260250629514616","29.676941860533287"
"4680000","47258","47258","47258","11.453414667292572","0.26378974286068174","22.643039591724463"
"4690000","47359","47359","47359","7.043509946352985","0.6624227787806674","13.424597113925302"
"4700000","47460","47460","47460","6.795731992763567","0.06110256294281484","13.53036142258432"
"4710000","47561","47561","47561","11.31300403621601","0","22.62600807243202"
"4720000","47662","47662","47662","52.51056096349887","7.41488471243496","97.60623721456278"
"4730000","47763","47763","47763","175.55385932155457","14.832713376316155","336.27500526679296"
"4740000","47864","47864","47864","43.19591986535969","10.33249448193404","76.05934524878535"
"4750000","47965","47965","47965","392.77255884387426","11.3053412541528","774.2397764335957"
"4760000","48066","48066","48066","115.4000166852752","7.492278279993821","223.30775509055658"
"4770000","48167","48167","48167","43.901358855006904","8.819317363446132","78.98340034656768"
"4780000","48268","48268","48268","18.062733364594447","6.585735542192144","29.539731186996747"
"4790000","48369","48369","48369","16.30934947742787","8.007257714176381","24.611441240679355"
"4800000","48470","48470","48470","42.91671674404394","7.948588799908457","77.88484468817941"
"4810000","48571","48571","48571","27.451582654371915","6.839796756269371","48.06336855247446"
"4820000","48672","48672","48672","29.17877519536717","7.8861653411933235","50.47138504954101"
"4830000","48773","48773","48773","116.63846498896346","9.59647819119773","223.6804517867292"
"4840000","48874","48874","48874","139.12797061068747","66.68020384448822","211.5757373768867"
"4850000","48975","48975","48975","43.15223122603901","34.674996088670994","51.629466363407026"
"4860000","49076","49076","49076","102.57740969762978","19.4918336166652","185.66298577859436"
"4870000","49177","49177","49177","45.606111715642115","18.382509523519985","72.82971390776424"
"4880000","49278","49278","49278","238.5480639658975","12.168140432213844","464.9279874995812"
"4890000","49379","49379","49379","80.69523300118146","44.09072639132363","117.29973961103931"
"4900000","49480","49480","49480","16.045936430706714","11.121963416096502","20.969909445316926"
"4910000","49581","49581","49581","24.16935912616829","20.518950588843335","27.819767663493238"
"4920000","49682","49682","49682","82.18593808345702","6.95762419664826","157.41425197026578"
"4930000","49783","49783","49783","23.812399935753636","11.613789453937558","36.011010417569715"
"4940000","49884","49884","49884","47.55271261853626","36.21025684096846","58.89516839610406"
"4950000","49985","49985","49985","55.17245633618748","9.705800411975346","100.63911226039961"
"4960000","50086","50086","50086","203.89821236138778","43.82499205108024","363.9714326716953"
"4970000","50187","50187","50187","9.568903622931211","6.638580006965975","12.499227238896449"
"4980000","50288","50288","50288","30.42571578963576","12.260736316262168","48.59069526300935"
"4990000","50389","50389","50389","32.07145379792176","11.15112350712894","52.99178408871458"
"5000000","50490","50490","50490","10.847567306408797","5.531095742818082","16.164038869999512"
